temperature,humidity,occupancy,appliances,hour,previous_consumption,energy_consumption
35,77,8,8,9,448.17577864558757,413.0987146415208
34,58,3,4,6,292.4584605658692,271.8135542212313
19,55,5,18,1,329.7309902688651,380.79529556750873
38,87,4,8,15,151.52208125628334,269.2291975340905
22,40,8,4,3,434.39889673797427,341.53527331083575
36,82,7,11,5,268.916852673521,356.5879661675788
15,25,7,5,6,387.62531711572865,300.12728670636454
22,43,7,10,22,271.79309963245237,278.03185854081306
38,72,1,6,18,100.40489189477024,204.89181913406037
32,69,7,4,23,260.1641001065608,274.42088318651287
34,31,4,18,22,159.0008780314264,296.20388039593246
30,75,3,17,3,259.4460317206668,366.2846800795598
32,34,5,7,9,228.53757609106395,263.83880941059897
34,59,2,9,3,181.01895147024055,256.28805207225486
26,60,8,3,19,149.50883886650965,212.01921512961022
27,88,9,9,4,391.4244888997624,392.17492583681906
27,88,5,4,13,401.9441209198675,346.0058411683825
24,25,3,19,10,205.999002086863,326.62484845894204
21,86,7,9,1,298.0760898867276,329.4197877225337
39,52,1,6,8,285.6283789840925,308.60515788180146
28,62,3,11,21,242.0990284228007,291.86383339250966
38,40,9,15,11,211.05487271870197,342.37567914212184
30,84,2,6,23,174.4126970726775,250.22723465941442
29,36,9,10,0,449.1570480274571,421.78905274132757
26,27,1,18,21,433.3249950629378,403.1443265117486
23,83,4,16,14,266.8717640946866,369.3703122896264
22,47,6,4,5,388.48050261102026,298.98166800106867
32,32,7,13,23,299.3328329596875,359.54730498692766
37,32,3,5,16,134.15330611709135,211.77171700481858
32,57,9,19,20,428.95620337722045,476.21976259454226
27,44,4,18,14,187.7086176056394,342.936128057561
32,81,5,17,13,382.7270042912573,457.34297816875414
29,42,8,16,18,310.95918596606634,376.7195685985712
18,40,3,1,21,376.21598792580005,250.30773703042513
31,73,8,1,8,288.48122228958505,285.46157278412295
19,82,1,14,2,381.0244593907947,348.6351733481231
36,49,8,2,14,113.12502117803449,203.66856566160092
30,87,8,15,16,116.34117564036481,299.3217506404621
23,51,6,3,1,458.5359860862039,338.51603627040123
24,43,5,13,3,399.87760638862284,379.3046548134646
38,26,9,19,13,431.38700795316083,476.3864626488572
32,20,6,1,10,282.63415476852566,223.5163555617449
31,22,1,13,11,283.858744753151,303.75041699966505
32,47,6,15,22,313.6016142204292,383.8126962045441
21,62,1,16,15,197.46481870394018,294.44946720647954
18,65,6,11,11,393.4009993954245,375.4557580113292
19,20,3,3,1,431.7817613602242,292.57937793514424
37,57,6,8,6,462.88963706215844,415.6532839009286
30,54,6,6,20,306.81353935019945,297.68840588153506
17,73,1,5,22,265.8306022909367,238.07352395774683
32,43,9,15,2,432.3732977379849,435.41564158076176
37,47,8,9,2,401.0663120257499,377.3804962700743
35,41,2,5,12,446.90928788367705,353.4277135275784
28,35,2,10,6,362.29242298096347,314.66635011718296
29,32,5,6,4,453.32532138914667,338.05685743410703
31,81,2,11,20,135.6166664181285,262.5794464487472
15,62,1,4,4,371.82463107419835,262.6143251836391
39,51,2,12,19,135.51803539488873,268.6409330653623
35,86,5,6,21,399.5630573174058,388.8599208667859
31,76,7,1,5,351.37754805317593,291.1752331138501
37,84,5,18,12,106.39680863263061,337.82889599887653
39,88,1,2,6,339.7043944293778,296.73390307284643
25,68,7,5,1,158.51192342346954,240.4237548198069
31,52,6,16,21,156.9645679116279,308.7761668300626
28,38,7,12,8,160.18520466264712,275.83869373809216
34,55,2,12,18,293.529440898737,334.7297150982305
33,89,5,11,1,146.20810161275003,274.9554338634323
35,34,8,19,12,150.2622993810911,328.562531428088
21,43,7,7,7,202.46719445355058,245.40225111059434
38,46,6,2,15,100.34328953110409,203.53085465511373
27,68,6,6,0,210.3159067829465,257.1201207413414
32,42,1,4,10,347.3631067208131,276.16255207332887
37,52,1,2,7,340.62822423814623,285.789758171826
28,60,7,17,20,487.81345926585846,475.02789746936395
15,75,3,8,19,147.85203159191096,220.80250394774149
21,48,6,5,0,446.22853258623167,363.4675167691058
22,50,5,10,20,256.4759039586354,283.6435137802378
32,84,3,16,6,254.81451518465826,361.895984622157
23,37,6,2,8,239.52435344973745,222.24814049133
15,25,3,19,21,149.8946125771834,291.8688132222796
36,71,8,7,1,291.402014839579,333.479638908249
31,59,7,2,20,414.9511877388056,336.52072697988797
33,84,9,13,18,450.1729628590792,463.05668444172943
20,61,5,4,5,485.1437032509451,345.0922668056495
17,87,1,16,4,414.11699428018096,392.64843148719194
38,51,8,10,12,349.23668226190756,372.5643542273666
19,29,2,17,9,299.0135118823988,363.71133933083865
16,88,6,14,0,449.95890064055834,405.071023038582
34,28,1,12,17,395.80544274326417,346.6495524292593
39,88,6,13,20,164.50327038860564,332.47387615380336
18,80,4,8,13,373.0201971184826,329.8917486926651
24,30,5,17,11,272.41543917200477,350.85047592599676
24,87,7,18,5,338.3198709687259,413.9984917619199
38,27,6,10,13,459.3412335269716,395.9388301367533
35,68,1,13,16,361.0282194935616,372.6077304807515
25,43,9,2,6,475.48971407051204,355.5465137207097
30,52,6,17,2,446.54787010563035,442.76919726309796
31,38,6,6,16,151.5605004653791,228.7134733783931
30,21,9,12,22,104.66076551158156,253.4747490888885
21,74,5,13,22,253.76456345955253,306.9492444772464
30,30,6,4,9,446.1319953434837,324.9453210878767
17,36,6,15,2,192.0503970840675,297.5261564885911
30,61,7,16,15,376.5599687597984,416.91365637401054
22,80,9,19,5,290.3981476892043,424.1172532623187
26,22,5,15,3,398.4311041716267,386.92152067834195
17,54,5,6,19,165.99075159118289,195.01757594388732
31,85,4,6,8,195.6364155933553,265.30837604665436
35,20,4,5,6,197.0097877986667,220.6409930748286
32,26,8,2,15,319.3863254032843,272.9553942021121
25,39,2,2,5,215.84978312201076,203.95964373334613
18,62,8,5,11,424.6889491338753,325.21324156700155
30,25,2,3,2,238.7176876416678,209.42680710129704
31,74,1,6,11,364.34045951615497,305.11788675582216
23,40,9,11,19,479.40075443872206,402.8270102463814
20,70,8,5,13,342.7694870723283,304.51435729970626
38,65,6,18,13,196.86140888553712,362.51193656693164
34,54,4,14,8,432.18266925419096,418.7431309334694
39,27,2,10,3,105.01700827873357,235.14605433574815
16,87,8,3,22,202.61486457241688,223.16808404180412
23,35,3,16,19,254.9961954191136,306.56646062197683
35,86,4,16,14,178.39154454714787,347.6909550063241
20,83,5,11,6,341.60723701560437,340.64746962844265
17,21,4,4,19,323.2002467761007,260.21780106288224
34,20,8,11,18,262.5986273755078,320.0794209317653
20,77,9,8,5,217.75177866175804,284.12854854734405
21,20,1,16,18,273.5628973448088,285.06238081904644
15,26,2,8,6,216.48090268509415,202.79906925026953
37,88,4,9,0,188.5034033113409,272.03512598849943
15,37,1,14,6,240.50805292373857,276.66949702610947
19,51,6,8,2,340.93423278031594,310.102437235281
20,64,5,16,5,359.3563426876252,393.0115863137399
27,52,7,2,22,218.93886442545036,237.59658875096505
16,68,6,19,5,478.95921453183234,473.14636589416847
29,52,3,19,10,204.78369196704156,340.9022595131224
29,87,5,19,1,384.85284407131866,452.53790763787725
27,47,3,18,5,132.5920227592,301.9558304554283
39,72,9,13,21,365.9378184393521,419.7247380986367
28,63,2,17,17,283.97949946355413,351.91065029146694
36,74,6,1,22,327.64313785735817,309.84008443323944
21,29,9,5,13,173.62906380554617,201.57143662870598
28,33,7,13,11,273.4255874318524,339.5415551975622
38,55,5,6,8,406.5111426228614,362.8421313457112
24,53,2,10,12,406.83393312063305,336.3420641585725
31,37,2,9,19,195.02238449263842,243.58164243707816
28,35,4,6,20,241.03971004521162,246.3994592204432
22,56,2,1,21,101.52542215684059,137.85316282821626
18,60,8,18,0,135.9848697352704,314.70990407307244
30,44,7,7,7,150.69214105950195,240.5021680349795
38,27,7,10,8,217.46053035836002,304.24116498261185
27,37,3,12,16,403.60619469698673,371.7172902974144
36,87,7,15,12,304.10005286239476,413.4776560865343
39,67,8,17,3,417.04325462089975,490.5125286442208
34,89,5,3,5,401.9622830388173,352.8143847258898
32,86,1,15,12,334.85528380307017,382.8627909506507
28,37,1,1,16,299.9440804784314,228.88165689118873
32,37,4,11,18,472.52834461971196,407.375986529841
19,75,2,6,22,327.70808904576603,282.6127058741532
23,42,7,16,23,293.1295938462838,353.2223329113604
17,54,3,12,7,447.6483238159344,375.0643044628879
22,25,4,15,20,128.57548590092233,233.70648178115505
34,45,9,18,16,362.41052780716166,453.3079893564871
36,80,2,10,16,145.21090006389574,270.8483821957872
24,34,8,12,23,427.9286511544418,391.97604268393144
36,51,1,19,20,417.06647401985555,437.97273053918747
33,31,3,5,14,301.4400137012986,278.6930316710219
35,24,4,18,0,364.4176600343971,428.3630878175002
17,83,6,19,1,409.04867652166587,445.322703401074
25,46,1,12,19,293.3215480065467,325.01717516014
25,64,8,1,9,462.38316551573087,345.9159666374785
31,54,2,2,15,274.8120037034517,230.6113767101403
30,45,5,3,22,456.8090060690779,341.94134526306044
21,42,6,12,3,333.09761953936413,342.7946096877306
18,32,8,14,7,270.4973055758162,317.663866321269
37,22,3,7,15,101.63901372504101,197.66029261718825
33,48,9,4,6,218.22236822258998,260.92456277661773
26,85,5,12,4,447.16859693666333,417.7281234130994
29,83,8,8,22,271.4851156254781,322.86791427996195
25,47,4,1,7,268.58741086961487,225.05100334752197
19,55,9,5,2,295.76427242684167,287.90078511930153
19,25,8,1,2,214.52161260903114,207.71141001119747
29,30,5,15,17,296.62050790298804,356.9706264779262
32,57,3,13,3,250.3052465760307,317.11795277324126
25,53,1,13,3,463.7770121730053,415.3106846219171
26,86,5,4,14,325.58670847862163,291.55934647471213
16,65,5,15,14,433.6603876569699,400.7712506623762
34,48,4,12,3,374.7496382305362,382.61229540717403
29,79,8,8,1,185.04119362243915,313.7215340089776
34,73,3,16,22,447.0662438803557,452.6956642610773
18,88,9,12,2,134.90831895540953,275.29292480927506
36,28,3,6,9,279.45514422915574,258.36155071255564
32,29,4,15,0,195.6621702128179,289.48973376187735
20,87,6,7,17,315.02216905288185,311.3695579500478
37,77,9,5,4,220.01983177791863,301.9563819962408
33,71,2,15,8,389.1305036898495,392.4105932934267
25,53,2,12,19,474.76748046152164,398.36508822146067
38,54,2,11,5,383.63599128609474,360.5004757629415
16,52,5,4,18,242.1241467103222,214.71181765742986
22,51,6,13,8,340.02798466318154,362.8300763045909
25,74,3,18,17,455.4104367192484,443.4584322259735
19,27,3,8,23,208.01135591476225,237.20592749571222
32,65,2,7,14,147.28190549530828,222.93307684674764
37,33,6,16,14,152.30559544439677,328.1319365001368
32,27,1,3,13,297.9412041373391,263.22569369957705
28,73,9,16,2,392.85450445193715,434.82771322366807
36,40,4,16,7,362.90309683456263,427.9666803113605
24,33,2,7,18,281.55580019387276,257.3349711925221
17,21,6,13,10,391.71921607254524,348.4479742201204
23,80,5,13,3,353.58798245640685,371.1541810271233
17,36,3,19,14,351.29230224033904,373.047082355825
25,67,3,18,23,180.95055891768195,337.94565451181046
26,27,5,7,9,225.03337321051276,260.94339186943466
26,75,4,18,19,237.76973011568407,373.5560600683213
17,36,5,18,10,423.2763033135581,398.4802074093877
35,88,2,4,8,410.04419638614445,342.4129152818249
21,31,1,9,21,201.06910296596175,209.4841532331348
28,57,5,16,16,122.06090972399193,302.53839470749944
38,37,1,4,8,407.1135236825822,309.86455258465736
25,45,3,8,22,263.94647151772733,275.30669368870673
21,56,8,3,8,187.92126759611367,213.54598535238338
39,89,8,9,23,146.80674822843818,283.0045072220209
35,60,9,8,8,105.12586023540038,265.15816955713575
24,61,1,12,22,271.09185392555446,311.11524573292303
25,60,4,14,21,235.90552575473018,319.5511778133872
29,66,6,10,1,378.58806028291315,350.2506226726498
33,33,7,17,12,490.6661728749633,481.8033209061408
30,20,5,11,22,182.7130478464616,257.8449904581785
36,36,7,10,0,197.21445614957497,298.912268403632
35,74,8,13,5,234.92103074575857,351.8084358440498
34,72,6,2,5,286.3750539533221,274.9891626292322
26,50,4,1,15,379.07947813621416,280.56194020791264
32,81,1,1,11,240.81260873544267,217.65662469165977
37,27,5,16,14,141.68021718831164,302.5892564757993
27,49,4,10,6,392.13665489909624,360.0574832877546
19,85,5,10,1,417.85667120714123,395.1999933263772
18,64,4,7,11,199.05946223516565,232.8320648258843
28,37,9,7,19,154.7024974969226,253.5110170216376
22,64,3,1,1,311.12042058630016,227.28610778678524
23,38,3,13,3,183.3257203485386,283.442902600236
39,87,7,5,2,249.66537333945143,300.76903708130345
33,69,2,3,1,410.9444880515402,318.10310417336615
17,44,9,13,17,187.84281727383552,294.64142151434163
19,57,8,12,2,422.50370444748444,384.8275249150052
35,55,6,18,9,369.6079951265242,448.63268179841526
32,87,9,5,11,187.89034549516032,270.4325820002455
15,75,3,5,3,310.56184041843335,270.559067419907
22,58,4,2,22,345.62830500250686,275.20975698815363
33,82,7,6,19,180.1104151254574,276.83397569983333
31,26,1,7,6,157.97973432500675,214.17519012469592
31,77,1,1,19,312.46717377050584,279.4189736883161
25,78,1,3,18,377.53646645426437,292.05685262103236
16,67,8,2,7,286.0275360286193,251.31078425033473
20,24,6,10,2,128.01569941276813,222.9693940730008
36,55,3,11,14,470.0850826787192,426.7515543894529
28,44,7,13,7,377.98617834180425,410.38653310974223
17,64,6,16,17,348.47851431475794,379.1506739892103
26,38,5,11,13,357.4508047722709,335.72906889411547
18,26,3,18,18,259.44224036322777,336.3745025291583
26,77,4,11,3,493.76019972244075,407.06120851734585
27,85,1,1,2,153.07168468740477,180.95984589535666
16,58,9,18,21,395.65655099329064,431.09169893831967
16,37,5,5,8,268.35038410683956,235.18430143610547
29,20,2,2,9,452.4384190432505,297.11188679972577
37,82,9,18,7,386.9045096868191,461.5820932996167
31,22,7,7,19,324.9008893438769,301.5225864654313
21,40,8,11,1,475.07745375527213,413.1557624709458
28,49,3,11,0,464.97734437589475,372.32711702982834
26,30,7,13,3,120.93359838089825,259.5601771473716
31,41,1,4,15,177.03521869575712,196.04018957250915
28,76,6,1,4,370.41863396183146,278.763998736893
20,22,6,18,17,468.73577060243383,452.85486126046544
33,49,6,12,13,272.1320010140571,328.656719534325
38,64,3,10,12,115.3220981441632,260.38421129740607
20,55,6,8,15,357.3189039920149,317.6045307140762
32,83,3,3,14,177.87479889645743,216.09506171375932
38,73,9,7,18,320.92869332667357,355.5581063428122
19,87,7,11,3,253.8733034498213,315.17944576026804
38,69,4,7,18,323.2108156408125,330.07753191186447
38,50,3,7,23,472.9745277853599,376.96901966150926
20,48,6,9,12,294.3202361771888,288.30426051313293
16,78,9,3,10,113.81152950884928,201.25975251877804
22,55,3,11,17,332.3671945117775,324.13459375222624
29,86,8,17,10,230.29821207012716,380.0310607621088
29,30,6,8,21,411.25395375832204,343.1494985850765
25,30,4,2,0,287.97138811787016,246.3311132243285
36,45,5,1,14,396.5482951326569,305.07244704904343
36,72,3,16,23,463.5283981393255,440.63068725724963
38,33,2,4,9,244.9095965089804,247.4675549034411
15,83,9,9,21,495.7511649563214,403.9460858733405
32,29,3,8,3,159.92514637591407,238.57465549571012
26,50,6,1,5,357.5726727572754,286.29201898504465
26,55,5,8,1,113.90704125249793,228.987506285263
39,29,8,5,16,185.22266634045437,251.23613079796533
25,45,5,1,11,353.51143658263004,263.4511629593931
22,39,8,7,21,118.47669582443868,215.3005693414671
21,63,5,15,23,140.71483411534348,290.74828852527725
37,81,6,7,4,216.4042379660856,287.50437520441346
35,28,5,1,23,330.25485439290037,266.54894406820546
16,43,2,9,18,106.39302215645965,202.05608936042228
25,31,6,1,5,292.94170303112486,229.96983033254222
36,79,7,12,16,350.29749949804193,399.87316707834304
24,35,3,7,18,261.0091155329318,280.0889775391638
17,48,3,9,19,127.05592299156305,199.76279921649163
34,51,7,5,20,344.34985407856846,308.0694937701956
24,54,4,12,2,342.334158765787,344.4765651586715
32,62,2,2,7,302.4169420138012,273.8169194607906
28,72,9,18,4,377.258190238216,461.33333160261185
32,39,9,9,22,183.12069326131373,273.1074017755819
38,27,6,1,4,371.4162969402231,298.79128076023454
22,61,2,10,23,164.58189586010104,236.80340462890126
24,89,3,14,16,257.0774524139148,343.3051908680114
36,35,5,14,18,127.02665851143924,277.5080219929432
27,88,5,7,18,427.6509328320827,376.38809680577117
35,72,9,12,9,315.29336840597637,407.9845440166487
22,64,3,6,2,488.4196809454753,332.66519266032174
18,70,2,13,21,476.93064043083245,405.54771413626105
18,25,8,8,12,499.42445449274067,390.43167526253717
19,52,7,2,15,140.5064681128959,162.6645408270076
15,34,9,10,11,342.6321514146648,318.9784995688692
31,33,3,6,21,263.03008465366423,255.92650170233182
16,58,6,16,20,313.0658349614496,352.5705242619643
22,82,5,10,16,223.5069464013273,282.5199892463707
21,24,5,15,1,119.22753522337194,248.90496166148958
29,71,8,10,15,383.1001078427979,394.4119969592136
39,35,1,11,10,486.3268295332681,422.2235965251769
19,57,1,2,0,312.952730433762,241.35526956640214
16,72,3,10,11,231.8319801847581,277.2623994843452
21,72,2,12,5,475.3112994927892,416.2112357029582
22,65,2,11,18,245.8666117899424,305.45325175225156
21,34,2,15,4,465.8116770961531,400.275845863608
21,78,4,4,21,442.27634193002825,346.3340064252765
28,69,1,5,20,311.48440229949665,279.9071730199917
35,28,9,1,2,370.7490666673829,301.6746895663347
32,45,5,1,17,380.1269774462442,290.0594527271089
20,22,5,10,17,356.43668201090304,326.52168156323233
18,66,9,4,11,164.29998198878346,234.59090354595884
24,24,5,13,17,377.1104846827282,364.5042617587453
32,81,8,14,9,101.2872336446735,298.1188762906702
26,24,1,19,3,384.01472735170523,388.9118380408989
30,29,1,5,19,321.93445385008033,245.83765941467735
39,82,4,11,18,203.90416885713537,322.36621630515
21,44,8,8,23,421.50573789753935,360.606507991802
20,63,3,1,3,262.11157555060834,202.00383549269338
19,44,1,5,23,294.310873846453,242.17094243640003
17,49,9,18,10,111.06982194685386,302.04475350074756
